Ind_Ext,Force_Ext,Ind_Ret,Force_Ret,Ind_Away,Force_Away,Ind_Ext2,Force_Ext2,IndentXWave,IndentFitWave
,,,,-1.14E-06,1.69E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.74E-08,,,,
,,,,-1.14E-06,1.76E-08,,,,
,,,,-1.14E-06,1.77E-08,,,,
,,,,-1.14E-06,1.74E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.76E-08,,,,
,,,,-1.14E-06,1.76E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.74E-08,,,,
,,,,-1.14E-06,1.77E-08,,,,
,,,,-1.14E-06,1.77E-08,,,,
,,,,-1.14E-06,1.74E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.69E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.69E-08,,,,
,,,,-1.14E-06,1.69E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.75E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.69E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.43E-08,,,,
,,,,-1.14E-06,1.43E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.41E-08,,,,
,,,,-1.14E-06,1.43E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.42E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.42E-08,,,,
,,,,-1.14E-06,1.43E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.44E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.46E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.45E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.59E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.48E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.52E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.51E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.68E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.77E-08,,,,
,,,,-1.14E-06,1.77E-08,,,,
,,,,-1.14E-06,1.74E-08,,,,
,,,,-1.14E-06,1.74E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.50E-08,,,,
,,,,-1.14E-06,1.47E-08,,,,
,,,,-1.14E-06,1.49E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.69E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.74E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.72E-08,,,,
,,,,-1.14E-06,1.71E-08,,,,
,,,,-1.14E-06,1.73E-08,,,,
,,,,-1.14E-06,1.70E-08,,,,
,,,,-1.14E-06,1.67E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.65E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.63E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.64E-08,,,,
,,,,-1.14E-06,1.66E-08,,,,
,,,,-1.14E-06,1.62E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.60E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.61E-08,,,,
,,,,-1.14E-06,1.58E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.53E-08,,,,
,,,,-1.14E-06,1.54E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
,,,,-1.14E-06,1.57E-08,,,,
,,,,-1.14E-06,1.56E-08,,,,
,,,,-1.14E-06,1.55E-08,,,,
